"estimacion_id","descripcion","precio"
680,"Bomper frontal",0.00
680,"Guia de Bomper frontal lado RH",0.00
680,"Vidrio frontal",0.00
678,"Seguros para parrilla frontal",250.00
678,"Seguros para Bomper Frontal",250.00
678,"Parrilla  Frontal- Cromada",0.00
678,"Bomper frontal",0.00
676,"Espejo RH",2500.00
676,"Juego de Defensas Traseras",11100.00
676,"Fender Frontal",8056.00
676,"Defensa Frontal",12895.00
673,"Foco RH y LH",0.00
673,"Tolva Plástica de Guardafango RH",0.00
673,"Seguros de Tolva de Guardafango RH",0.00
673,"Parrilla Frontal",0.00
673,"Guia de Bomper Frontal LH",0.00
672,"Tolva inf. De Bomper Trasero",0.00
672,"Cola de Escape",0.00
672,"Compuerta trasera",0.00
668,"Seguros para Bomper Frontal",250.00
668,"Juego de pitos",150.00
667,"Bomper trasero con moldura",3000.00
665,"Extensión de bomper frontal RH",0.00
665,"Guias de Bomper Frontal RH/LH",0.00
665,"Hules de cabina en puntas de chasis",0.00
665,"Fender de guardafango LH",0.00
665,"Tolva inferior de motor",0.00
665,"Emblema Frontal Cromada",0.00
665,"Halogena LH",0.00
665,"Halogena RH",0.00
665,"Tanque de reserva del parabrisas",0.00
665,"Radiador",0.00
665,"Manguera de Bacoom",0.00
665,"Condensador de A/C",0.00
665,"Tolva de guardafango LH",0.00
665,"Extensión de bomper frontal LH",0.00
665,"* Total de Repuestos",58000.00
665,"Muñequin  delantero LH",0.00
665,"Tolva de guardafango RH",0.00
665,"Bulbos de Halogena LH 9006",0.00
665,"Foco RH",0.00
665,"Tono",0.00
665,"Foco LH",0.00
665,"Tanque de reserva del radiador",0.00
665,"Tolva de radiador",0.00
665,"Ventiladora",0.00
665,"Manguera sup. de radiador",0.00
665,"Guardafango LH",0.00
665,"Reguladores de Marco de Montaje Frontal",0.00
665,"Bomper  frontal",0.00
665,"Bulbos de Halogena RH  9006",0.00
665,"Bulbos de foco RH",0.00
665,"Bulbos de foco LH",0.00
665,"Seguros de overfender del. LH",0.00
665,"Fan Cloch",0.00
665,"Rejilla de bomper frontal",0.00
665,"Terminal delantero LH",0.00
665,"Refuerzo de Bomper Frontal",0.00
665,"Terminal de Barra Estabilizadora del LH",0.00
665,"Tolvas laterales de focos Rh y Lh",0.00
665,"Coolant",0.00
663,"Hule de Fender Delantero LH",0.00
663,"Seguros Fender Delantero LH",0.00
663,"Fender Delantero LH",0.00
660,"Seguros de bomper trasero",0.00
660,"Chapa de compuerta trasera",0.00
660,"Foam de Bomper trasero",0.00
660,"Bomper Trasero a pedido",0.00
659,"Seguros de bomper trasero",250.00
658,"Parrilla  Frontal - Evaluacion",0.00
658,"Seguros de tolvas laterales de condensador",0.00
658,"Tolvas laterales de Condensador RH/LH",0.00
658,"Seguros de bomper frontal",0.00
658,"Bomper frontal",0.00
656,"Seguros de Tolva de guardafango LH",0.00
656,"Bomper frontal",0.00
656,"Halogena LH",0.00
656,"Bulbos de foco LH",0.00
656,"Guia de guardafango LH",0.00
656,"Filler de Foco LH Metalico",0.00
656,"Marco de montaje frontal  - plasticas",0.00
656,"Tolva de guardafango LH",0.00
656,"Guia de Bomper Frontal LH",0.00
656,"Filler inferior de bomper frontal",0.00
656,"Foco LH",0.00
655,"Stop RH",0.00
655,"Bomper Trasero Cromado",0.00
655,"Sticker B2900",0.00
655,"Moldura Bomper Trasero RH",0.00
655,"Patas de Bomper trasero",0.00
655,"Sticker Mazda",0.00
655,"Bulbos Stop RH",0.00
655,"Seguros Bomper Trasero",0.00
654,"Cacho LH de Bomper trasero",0.00
654,"Bomper trasero cromado",0.00
653,"Parrilla Frontal Cromada",0.00
653,"Coolant",0.00
653,"Chapa de Tono",0.00
653,"Tolva Plástica de Guardafango RH",0.00
653,"Guias de Bomper Frontal RH/LH",0.00
653,"Rejilla de Bomper frontal",0.00
653,"Tolva Inferior Motor Plasticas (3) Partes",0.00
653,"Tolva Plástica de Guardafango LH",0.00
653,"Seguros de Tolva Inf. De  Motor",0.00
653,"Seguros Tolva de Guardafango RH/LH",0.00
653,"Bomper frontal",0.00
650,"Seguros de Bomper Frontal",350.00
650,"Tolva plastica de Guardafango Lh",730.00
650,"Seguros para tolva plastica de guardf. Lh",120.00
650,"Remaches Varios",120.00
649,"Bomper Frontal",0.00
649,"Refuerzo de Bomper Frontal",0.00
649,"Seguros para Bomper Frontal",0.00
649,"Parrilla  Frontal",0.00
649,"Seguros para parrilla frontal",0.00
649,"Foco delantero Rh",0.00
649,"Foco delantero Lh",0.00
649,"Guia de guardafango Rh",0.00
649,"Guia de guardafango LH",0.00
649,"* Total de Repuestos",7578.98
648,"Refuerzo de Bomper trasero",0.00
648,"Sticker de compuerta trasera - COASTER",0.00
648,"Empaque para vidrio trasero",0.00
648,"Bulbos para Stop Lh -2",0.00
648,"Vidrio trasero",0.00
648,"Chapa de Compuerta trasera",0.00
648,"Stop trasero Lh",0.00
648,"Compuerta trasera",0.00
648,"Bomper Trasero",0.00
648,"Recibidor de Compuerta trasera",0.00
645,"Aceite de Motor",380.00
645,"Filtro de Aceite",155.00
645,"Filtro Aire",355.00
645,"Liquido de Frenos",55.00
643,"Puerta delantera LH",0.00
643,"Cremayera de Puerta delantera Lh- Evaluacion",0.00
641,"Cinta decorativa puerta trasera Lh",0.00
640,"Aro de Ring delantero #21",0.00
640,"Eje de Bufa",0.00
640,"2 Barras delanteras",0.00
640,"Planchas para barras",0.00
640,"Balineras para Planchas",0.00
640,"Guardafango delantero",0.00
640,"Manubrio",0.00
640,"Reflectores para Barras",0.00
640,"Vias traseras",0.00
640,"Tapadera lateral de Bateria",0.00
640,"Foco Frontal con Base",0.00
640,"Tapadera lateral de tanque",0.00
640,"Carena Frontal",0.00
640,"Palanca de Velocidades",0.00
640,"Retrovisores Delanteros Rh y LH",0.00
640,"Pepes o Manubrios",0.00
640,"Manecilla de Clotch",0.00
640,"Manecilla de freno",0.00
640,"Vias delanteras Rh y Lh",0.00
639,"Bomper Trasero",0.00
639,"Seguros para Bomper trasero",0.00
638,"Moldura de puerta delantera Lh",0.00
638,"Extensión de Bomper Frontal LH",0.00
638,"Extensión de Bomper Frontal RH",0.00
637,"Bulbos de Stop Rh",0.00
637,"Empaque de vidrio trasero",0.00
637,"Vidrio trasero",0.00
637,"Stop Trasero RH",0.00
636,"Stop Trasero RH",0.00
636,"Seguros para Bomper trasero",0.00
636,"Bomper Trasero",0.00
636,"Guia de bomper trasero Rh",0.00
635,"Seguros para Bomper Frontal",250.00
634,"Halogena LH",0.00
634,"Bomper  frontal",0.00
634,"Foco LH",0.00
634,"Aro de Halogena LH",0.00
634,"Guia de Guardafango LH",0.00
634,"Rin delantero LH R18",0.00
634,"Piña de Halogena LH",0.00
634,"Guia de Foco LH",0.00
634,"Refuerzo plastico de Bomper frontal",0.00
634,"Guardafango LH",0.00
633,"Sticker de faldon trasero 4X4",0.00
633,"Guia Guardafango Rh",0.00
633,"Foco delantero Rh",0.00
633,"Guia de Foco delantero Rh",0.00
633,"Halogena delantera Lh",0.00
633,"Foco delantero Rh",0.00
633,"Guia de Foco delantero Rh",0.00
633,"Guia de guardafango Rh",0.00
633,"Rotula Superior delantera Rh",0.00
633,"Brazo Loco Rh",0.00
633,"Diafragma de la Doble",0.00
633,"Bomper Frontal",0.00
633,"Stop trasero Lh",0.00
633,"Tijera superior delantera RH",0.00
633,"Guardafango del. Lh",0.00
633,"Guardafango Delantero Rh",0.00
633,"Rotula Inferior delantera Rh",0.00
633,"Terminal Corto de rueda delantera Lh",0.00
633,"Terminal Largo de rueda delantera Rh",0.00
633,"Balinera de Rueda Delantera RH",0.00
633,"* Total de Repuestos",98350.00
633,"Tijera Inferior delantera Rh",0.00
633,"Sensoresde Impacto",0.00
633,"Modulo de bolsa de Aire",0.00
633,"Bolsa de Aire Asiento delantero Rh",0.00
633,"Soportes de Motor  2",0.00
633,"Seguros para parrilla frontal",0.00
633,"Parrilla  Frontal",0.00
633,"Muñon de rueda delantera Rh",0.00
631,"Chapa de Tono",0.00
631,"Rejilla Central para Bomper frontal",0.00
631,"Tolva plastica de radiador",0.00
631,"Ventiladora de Motor",0.00
631,"Fan Cloch",0.00
631,"Cobertor para banda de Tiempo",0.00
631,"Cloch para compresor de Sistema de A/C",0.00
631,"Balinera para compresor de A/C",0.00
631,"Tolva lateral de Foco LH",0.00
631,"Guia de guardafango Rh",0.00
631,"Filtro de Aire",0.00
631,"Seguros para Bomper Frontal",0.00
631,"Manguera Superior del Radiador",0.00
631,"Manguera inferior de Radiador",0.00
631,"Manguera para agua de retorno al tanque de reserva",0.00
631,"Tanque de reserva de radiador",0.00
631,"Banda de motor",0.00
631,"Coolan Rojo",0.00
631,"Seguros para Parrilla frontal- 6",0.00
631,"Seguros para fender de guardafango Rh- 12",0.00
631,"Tolva Lateral de Foco Rh",0.00
631,"Patas de Tono Rh y Lh",0.00
631,"Vidrio Frontal",0.00
631,"Tono",0.00
631,"Guardafango del. Rh",0.00
631,"Foco delantero Rh",0.00
631,"Halogena de Bomper Frontal Rh",0.00
631,"Parrilla  Frontal",0.00
631,"Cromo Superior de parrilla frontal",0.00
631,"Marco de Montaje Frontal",0.00
631,"Rejilla Rh de bomper Frontal",0.00
631,"Caja del depurador",0.00
631,"Extencion de fender Rh",0.00
631,"Radiador de Motor",0.00
631,"Condensador de A/C",0.00
631,"Defenza Frontal - Cromada",0.00
631,"Soporte de cabina Rh",0.00
631,"Soporte de Cabina Lh",0.00
631,"Refuerzo de Bomper Frontal",0.00
631,"* Total de Repuestos",58413.30
631,"Bomper frontal",0.00
630,"Bomper Trasero",0.00
630,"Rejilla central para Bomper Trasero",0.00
630,"Overfender de faldon trasero Lh",0.00
630,"Via de bomper trasero Lh",0.00
630,"Rin trasero",0.00
630,"Barra Superior trasera Lh",0.00
630,"Barra Inferior Trasera Lh",0.00
630,"Amortiguador trasero LH",0.00
630,"Bufa de rueda trasera Lh",0.00
630,"Balinera de Rueda trasera Lh",0.00
630,"Tolva plastica de faldon tras. Lh",0.00
630,"Aro de via para bomper trasero Lh",0.00
630,"Seguros para Fender trasero Lh -6",0.00
630,"Seguros para bomper trasero",0.00
630,"Terminal de barra Estabilizadora trasera Lh",0.00
630,"Via de Fender trasero Lh",0.00
629,"Seguros Tolva de Guardafango LH",120.00
629,"Foco LH",0.00
629,"Marco de Montaje Frontal",0.00
629,"Tapadera Superior de Caja Porta Fúsibles",2800.00
629,"Filler de Foco LH Metalico",370.00
629,"Guia de Bomper Frontal LH",230.00
629,"Tolva de Bomper Frontal",1845.00
629,"Tolva plástica de guardafango LH",685.00
629,"Foam de Bomper frontal",580.00
629,"Bomper Frontal",0.00
629,"Tolva Inferior de Motor",1739.13
629,"Halogena de Bomper Frontal LH",1435.00
623,"WD-40",390.00
623,"Juego parabrisas",275.00
622,"Aro Cromado de Parrilla Frontal",0.00
621,"Seguros de Bomper trasero",250.00
621,"Bomper Trasero",1300.00
620,"Guia de Bomper Trasero RH",0.00
620,"Seguros de bomper trasero",0.00
620,"Bulbos de Stop RH",0.00
620,"Stop RH",0.00
620,"Bomper trasero",0.00
619,"Bomper frontal",0.00
619,"Retrovisor delantero RH",0.00
618,"Moldura de Faldón RH",0.00
618,"Seguros para moldura de faldon Rh -6",0.00
617,"Mega Grey-2",250.00
617,"Aceite de Motor",0.00
617,"Filtro de Aceite",0.00
617,"Empaquetadura General de Motor",0.00
617,"Block de Motor",0.00
617,"Guias de Bomper frontal  RH/LH",0.00
616,"Banda de Aire Acondicionado",300.00
616,"Bandas de alternador",600.00
616,"Bornes de Bateria",120.00
614,"Guia de Bomper frontal Lh",120.00
614,"Muñequin delantero LH",550.00
610,"Seguros para Bomper Frontal",0.00
610,"Guia de Bomper Rh",0.00
610,"Bulbo de Foco H-4",0.00
610,"Esquinera delantera Rh",0.00
610,"Foco delantero Rh",0.00
610,"Bomper Frontal",0.00
609,"Seguros para Bomper Frontal",0.00
609,"Tolva inferior de Bomper frontal",0.00
608,"Stop trasero Lh",0.00
608,"Seguros de Bomper trasero",350.00
608,"Guia de Bomper trasero RH",0.00
607,"Retrovisor RH",0.00
606,"Balinera de Rueda Delantera RH y LH",756.52
605,"Rin trasero R-15",0.00
605,"Balinera de Rueda trasera Lh",0.00
605,"Bomper Trasero",0.00
605,"Seguros para Bomper trasero",0.00
605,"Copa Trasera LH de Rueda",0.00
605,"Tolva plastica de Faldón LH",0.00
605,"* Total de Repuestos",40881.74
605,"Chapa de puerta trasera LH",0.00
605,"Puerta trasera LH",0.00
605,"Llanta Equivalente con % de rodaje actual",0.00
605,"Llanta Brigestone 185-65 R15",0.00
605,"Eje trasero",0.00
605,"Amortiguador trasero LH",0.00
605,"Seguros para Bomper trasero",0.00
605,"Seguros para Tolva plastica de Faldon Lh",0.00
605,"Bufa de rueda trasera Lh",0.00
603,"Seguros para Bomper trasero",0.00
603,"Moldura inferior de Bomper trasero",0.00
602,"Bomper Frontal",0.00
602,"Parrilla  Frontal",0.00
602,"Seguros para Bomper Frontal",0.00
602,"Foco delantero Rh- Evaluacion",0.00
602,"Foco delantero Lh",0.00
602,"Emblema Frontal",0.00
602,"Tono",0.00
602,"Parrilla  Frontal",0.00
600,"Seguros de Parrilla Frontal",0.00
600,"Tanque reserva radiador",0.00
600,"Tolva de guardafango LH",0.00
600,,54782.61
600,"Tapon LH de Bomper frontal",0.00
600,"Emblema frontal",0.00
600,"Bulbos de foco LH",0.00
600,"Chapa de Tono",0.00
600,"Seguros de tolva de guardafango LH",0.00
600,"Ventiladora de A/C",0.00
600,"Condensador de A/C",0.00
600,"Tanque de reserva de parabrisas",0.00
600,"Parrilla Frontal",0.00
600,"Bulbos de Foco RH",0.00
600,"Fender de guardafango LH",0.00
600,"Patas de Tono Rh y Lh",0.00
600,"Foco RH",0.00
600,"Foco LH",0.00
600,"Guardafango LH",0.00
600,"Bomper frontal",0.00
600,"Tono",0.00
600,"Radiador",0.00
600,"Aceite del Hidraulico",0.00
600,"Seguros de fender del. LH",0.00
600,"Reguladores de Tono 2",0.00
600,"Cable de Tono",0.00
600,"Ventiladora de Motor",0.00
600,"Coolant",0.00
600,"Toma de intercooler en tono",0.00
600,"Tornillo de marco montaje frontal",0.00
600,"Soportes de marco montaje frontal",0.00
600,"Enfriador de Sector Hidraulico",0.00
600,"Juego de pitos",0.00
600,"Patas de bomper frontal RH y LH",0.00
600,"Tolva plastica de Radiador",0.00
600,"Fan Cloch",0.00
600,"Caja de Depurador",0.00
600,"Ducto de entreda al depurador",0.00
600,"Refuerzo de Bomper frontal de Metal",0.00
598,"Vidrio Frontal Equivalente",2100.00
597,"* Total de Repuestos",20600.00
597,"Chapa de Compuerta trasera",0.00
597,"Emblema Trasero",0.00
597,"Bomper Trasero-",0.00
597,"Compuerta trasera",0.00
597,"Reflector trasero Rh",0.00
594,"* Total de Repuestos",39445.65
594,"Rejilla de halogena Rh",0.00
594,"Seguros para fender -16",0.00
594,"Guardafango Delantero Rh",0.00
594,"Bomper Frontal",0.00
594,"Overfender delantero Rh",0.00
594,"Extencion de fender delantero RH",0.00
594,"Halogena Delantera Rh",0.00
594,"Moldura central de Bomper frontal",0.00
594,"Tolva plastica de Guardafango RH",0.00
594,"Seguros para tolva de guardafango Rh -4",0.00
594,"Lodera Delantera Rh",0.00
594,"Tanque de reserva para coolan",0.00
594,"Ducto de entrada a la  caja del depurador",0.00
594,"Radiador de Motor",0.00
594,"Soporte de cabina Rh",0.00
594,"Tolva plastica del radiador",0.00
594,"Coolan",0.00
594,"Guia de bomper frontal  RH",0.00
594,"Seguros para Bomper frontal",0.00
594,"Seguros para parrilla frontal",0.00
594,"Caja del depurador",0.00
594,"Foco delantero Rh",0.00
593,"Tolva lateral de Foco LH",0.00
593,"Refuerzo de Bomper Frontal",0.00
593,"Cable de Tono",0.00
593,"Chapa de Tono",0.00
593,"Rejilla central de Bomper frontal",0.00
593,"Parrilla  Frontal Cromada",0.00
593,"Foco delantero Rh",0.00
593,"Foco delantero Lh",0.00
593,"Bomper Frontal",0.00
593,"Tolva Lateral de foco Rh",0.00
593,"Caja de Depurador",0.00
593,"Tono",0.00
593,"Manguera Superior del Radiador",0.00
593,"Patas de Tono Rh y Lh",0.00
593,"Seguros para parrilla frontal",0.00
593,"Patas metalicas para rejilla de Bomper Frontal -2",0.00
593,"Coolan",0.00
593,"Tanque de reserva del Radiador",0.00
593,"Radiador de Motor",0.00
593,"Seguros para Bomper Frontal",0.00
592,"Seguros para Bomper Frontal",250.00
592,"Bomper Frontal",3950.00
592,"Foco delantero Rh",2500.00
591,"Interructor RH completo",0.00
591,"Hule de Manubrio LH",0.00
591,"Sello de Barra 2",0.00
591,"Manubrio LH",0.00
591,"Hule de Acelerador",0.00
591,"Manubrio RH",0.00
591,"Aceite de Barra",0.00
591,"Interruptor de Encendido",0.00
591,"Velocimetro completo",0.00
591,"Tapadera del. LH negra",0.00
591,"Interructor de manubrio LH",0.00
591,"Foco Completo",0.00
591,"Flote de Tanque",0.00
591,"Manecilla de clocth con soporte",0.00
591,"Pedal de Cambios Completos",0.00
591,"Bomba",0.00
591,"Apoyapie trasero LH",0.00
591,"Bomba de Frenos Superior",0.00
591,"Tapadera del. RH  negra",0.00
591,"* Total de Repuestos",12521.74
590,"Rejilla de Bomper Frontal RH y LH",0.00
590,"Bomper Frontal",0.00
590,"Seguros de Bomper Frontal",0.00
589,"Stop trasero Lh",2173.91
588,"Puerta trasera LH",0.00
588,"Balinera de Rueda trasera Lh",0.00
588,"Bufa Trasera LH",0.00
588,"Rin Trasero #14",0.00
588,"Bisagras de Puerta trasera LH",0.00
588,"* Total de Repuestos",18000.00
584,"Bisagra de puerta del. RH",0.00
584,"Via de guardafango RH",0.00
584,,56020.87
584,"Manecilla de puerta tras. RH",0.00
584,"Retrovisor LH completo Electrico",0.00
584,"Manecilla de puerta del. RH",0.00
584,"Vidrio Frontal",0.00
584,"Cañuela exterior de puerta del. RH",0.00
584,"Grada lateral de Aluminio Rh",0.00
584,"Moldura de vidrio frontal",0.00
584,"Empaque de Vidrio Frontal",0.00
584,"Puerta delantera Rh",0.00
584,"Guardafango del. Rh",0.00
584,"Juego de parabrisas",0.00
584,"Empaque de puerta delantera RH",0.00
584,"Foco RH",0.00
584,"Puerta trasera Rh",0.00
583,"Moldura de puerta trasera Lh",0.00
582,"Seguros de bomper frontal",0.00
582,"Bomper frontal",0.00
582,"Parrilla Frontal",0.00
582,"Hule de Fender RH",0.00
582,"Intercooler",0.00
582,"Seguros de parrilla frontal",0.00
582,"Cromo de tono",0.00
580,"Juego de pepes",0.00
580,"Vias traseras",0.00
580,"Cobertor lateral de Bobina",0.00
580,"Tapadera lateral LH  (4)",0.00
580,"Foco Frontal con Base",0.00
580,"Disco de frenos",0.00
580,"Manubrio",0.00
580,"Manecilla de clocth",0.00
580,"Manecilla de Frenos",0.00
580,"Guardafango Delantero",0.00
580,"Barra delantera LH",0.00
580,"Palanca de Cambios",0.00
580,"Estribo del pasajero",0.00
580,"Stribo del motorista",0.00
580,"Cola trasera",0.00
580,"Stop",0.00
580,"Agarradera LH",0.00
580,"Cobertor lateral LH",0.00
578,"Barras Frontales",0.00
578,"Cobertores laterales de tanque delantero 2",0.00
578,"Tanque Gris",0.00
578,"Manubrio",0.00
578,"Tacometro o velocimetro",0.00
578,"Rin delantero",0.00
578,"Aro de foco",0.00
578,"Hules de estribo del motorista",0.00
578,"Bases de focos",0.00
578,"Carenaje frontal",0.00
578,"Disco de Frenos",0.00
578,"Llanta 275/18 42 P SACURA",0.00
578,"Guardafango delantero",0.00
578,"Stribos taseros (pasajero)",0.00
577,"Tolva de guardafango RH",0.00
577,"Terminal delantero RH",0.00
577,"Muñequin delantero RH",0.00
577,"Overfender delantero RH",0.00
577,"Extencion de fender delantero RH",0.00
576,"Bomper frontal",0.00
576,"Foco delantero LH",0.00
576,"Moldura LH de bomper frontal",0.00
575,"Tolva de guardafango Delantera RH",0.00
573,"Guardafango Delantero",0.00
573,"Carena de Foco Completa",0.00
573,"Tablero de Reloj",0.00
573,"Via RH",0.00
573,"Disco delantero de Rueda",0.00
573,"Cobertor de tanque de combustible",0.00
573,"Foco frontal",0.00
572,"Foco RH",0.00
572,"Parrilla Frontal",0.00
572,"Tono",0.00
572,"Seguros de Bomper frontal",0.00
572,"Bomper frontal",0.00
571,"Stop Trasero LH",0.00
571,"Bomper Trasero",0.00
569,"Ventiladora de radiador",0.00
569,"Bulbos de foco RH",0.00
569,"Muñequin delantero RH",0.00
569,"Terminal delantero RH",0.00
569,"Tijera delantera RH",0.00
569,"Amoriguador delantero RH",0.00
569,"Tono",0.00
569,"Radiador",0.00
569,"Tanque de reserva de parabrisas y motor",0.00
569,"Foco RH",0.00
569,"Marco de Montaje frontal",0.00
569,"Tolva inferior de Bomper frontal",0.00
569,"Patas de Tono RH/LH",0.00
569,"Rin # 14 (1)",0.00
569,"1 Llanta 185/60 R14 MAXXIS",0.00
569,"Soportes de Radiador",0.00
569,"Coolant",0.00
569,"Cobertor superior de marco montaje Frontal",0.00
569,"Parrilla  Frontal",0.00
569,"Cromo de parrilla frontal",0.00
569,"Refuerzo de Bomper frontal",0.00
569,"Bomper frontal",0.00
569,"Condensador de A/C",0.00
569,"Chapa de Tono",0.00
568,"Seguros para Bomper Frontal",120.00
568,"Guia de Bomper frontal Lh",325.00
567,"Sello para Inyector",1300.00
566,"Cobertor de Halogena RH",0.00
566,"Seguros para Bomper Frontal",0.00
566,"Vidrio Frontal",0.00
566,"Puerta delantera Rh",0.00
566,"Esquinera Delantera Rh",0.00
566,"Foco delantero Rh",0.00
566,"Varillaje del parabrisas",0.00
566,"Motor del parabrisas",0.00
566,"Guia de Bomper Rh",0.00
566,"Bisagras de puerta delantera -2",0.00
566,"Evaluacion de cremayera puerta delantera Rh",0.00
566,"Bomper Frontal",0.00
566,"Via Delantera RH",0.00
566,"Parrilla  Frontal",0.00
566,"Seguros de parrilla frontal",0.00
566,"Emblema Frontal",0.00
566,"Moldura para vidrio Frontal",0.00
566,"Cobertor de grada Rh",0.00
566,"Enfriador de Aceite",0.00
566,"Blower de Calesfaccion",0.00
566,"Carcazas para el evaporador de A/C",0.00
566,"Tapiceria de puerta delantera Rh",0.00
566,"Seguros para tapiceria de puerta del. Rh --6",0.00
566,"Des/montar Tablero",0.00
566,"Carcazas de Calefaccion",0.00
565,"Condensador de A/C",0.00
565,"Coolant",0.00
565,"Foco RH",0.00
565,"Lodera de bomper trasero LH",500.00
565,"Lodera de bomper trasero RH",500.00
565,"Chapa de Baul",900.00
565,"Patas de Baul RH/LH",1800.00
565,"Marco de montaje frontal",0.00
565,"Seguros de tolva de guardafango RH",0.00
565,"Seguros de tolva de guardafango LH",0.00
565,"Soporte trasero de motor",1100.00
565,"Tolva de Guardafango RH",0.00
565,"Seguros de Bomper Trasero",0.00
565,"Seguros de Bomper frontal",0.00
565,"Bomper frontal",0.00
565,"Tono",0.00
565,"Foam de Bomper frontal",1500.00
565,"Radiador",0.00
565,"Tolva de guardafango LH",0.00
565,"Guia de Bomper frontal  RH/LH",0.00
565,"Ventiladora Completa con tanque de reserva",0.00
565,"Seguros de tolva inferior de motor",0.00
565,"Foam de bomper trasero",1500.00
565,"Chapa de Tono",0.00
565,"Bomper trasero",0.00
565,"Compuerta trasera",4500.00
565,"Filler de Stop LH",800.00
565,"Stop LH de Faldón",700.00
565,"Filler de Stop RH",800.00
565,"Stop RH DE Baul",700.00
565,"Stop LH de Baul",700.00
565,"Cobertor de chapa de Baul",400.00
565,"Stop RH de Faldón",1000.00
565,"Foco LH",0.00
565,"Guia de Bomper trasero  RH/LH",800.00
565,"Empaque de Baul",1800.00
565,"Emblema Frontal",250.00
565,"Bulbos de foco RH 9006 Luces HID",1000.00
565,"Bulbos de Foco LH 9006 Luces HID",1000.00
565,"Bulbos de Halogena RH luces HID",1000.00
565,"Bulbos de Halogena LH Luces HID",1000.00
565,"Tolva inferior de motor",3500.00
565,"Cola de Pato",1400.00
565,"Parrilla frontal Cromada",0.00
563,"Bomper Trasero Central Cromado",0.00
563,"Cacho Trasero Rh",0.00
563,"Cacho Trasero LH",0.00
563,"Patas de Bomper trasero",0.00
563,"Emblema de Compuerta trasera",0.00
562,"Copin derueda delantera Rh",0.00
562,"Moldura de Vidrio frontal",950.00
562,"Muñequin delantero RH",750.00
562,"Vidrio Frontal",3000.00
562,"Bomper frontal",6406.64
562,"Rejilla de bomper frontal",2100.00
562,"Foco RH",4500.00
562,"Terminal de Estabilizadora delantera RH",722.28
562,"Retrovisor RH electrico",3495.01
562,"Halogena RH",1200.00
562,"Seguros para Bomper Frontal",260.00
562,"Seguros de parrilla frontal",250.00
562,"Lodera Delantera Rh",0.00
562,"Carcaza de Retrovisor Rh",956.00
562,"Llanta laterales 2",3600.00
562,"Terminal de Cremayera",695.00
562,"Tijera delantera Rh",2361.60
562,"Terminal delantero RH",777.69
562,"Cañuela de Puerta Trasera Rh",0.00
562,"Cañuela De puerta delantera Rh",0.00
562,"Seguros para tolva inferior de motor- 5",320.00
562,"Esquinera de retrovisor Rh",0.00
562,"Guardafango RH",1850.00
562,"Marco montaje frontal",2800.00
561,"Tolva de guardafango LH",380.00
561,"Soportes de Radiador",400.00
561,"Tanque de reserva de parabrisas",900.00
561,"Tanque de reserva del radiador",680.00
561,"Tapadera sup. de caja porta fusibles",2600.00
561,"Tapones de tornillos de parabrisas",125.00
561,"Terminal de Estabilizadora delantera RH",650.00
561,"Terminal delantero RH",950.00
561,"Modulo de control de inyectores",6000.00
561,"Varilla de Tono",300.00
561,"Tijera sup. delantera RH",3800.00
561,"Soportes de Condensador",800.00
561,"Tolva de guardafango RH",380.00
561,"Tolva de parabrisas Completa",2600.00
561,"Tolva plastica del Radiador",800.00
561,"Tolvas inferiores de Motor (2)",3600.00
561,"Tolvas laterales de Condensador RH/LH",2000.00
561,"Tono",1800.00
561,"Parabrisas RH/LH",2000.00
561,"Tijera inferior del. RH",3800.00
561,"Retrovisor RH",940.00
561,"Patas de Tono RH/LH",400.00
561,"Perillas de Ventilación",1000.00
561,"Perillas de contral de A/C",1500.00
561,"Radiador",1900.00
561,"Refuerzo de Bomper frontal",500.00
561,"Reguladores de Tono",250.00
561,"Puente Central de chapa de tono",1005.00
561,"Soportes de Motor  2",800.00
561,"Retrovisor LH",940.00
561,"Soportes de Marco Montaje con tornillos",500.00
561,"Rin #16  (1)",3000.00
561,"Seguros de tolva de guardafango   RH",120.00
561,"Seguros de tolvas de guardafangos",120.00
561,"Seguros de Varilla de Tono",200.00
561,"Sensor de Banda de motor",1500.00
561,"Sensor de Temperatura de Aire",2400.00
561,"Soportes de caja 2",1100.00
561,"Ventiladora",500.00
561,"Rejilla central de A/C",800.00
561,"Halogena LH",540.00
561,"Emblema frontal",300.00
561,"Escobillas de parabrisas (2)",500.00
561,"Fan Cloch",2100.00
561,"Filtro de aire",350.00
561,"Foco LH",880.00
561,"Foco RH",880.00
561,"Juego de Gradas",4500.00
561,"Tornillo de tijera sup. Delantera RH",250.00
561,"Guia de Bomper frontal  RH/LH",700.00
561,"Condensador",2400.00
561,"Halogena RH",540.00
561,"Juego de pitos",450.00
561,"Marco Montaje Frontal",1200.00
561,"Lodera de guardafango RH",700.00
561,"Manguera alta de Compresor de A/C",1400.00
561,"Manguera Baja de Compresor de A/C",1600.00
561,"Manguera de caja de depurador",1500.00
561,"Manguera del depurador a turbo",1200.00
561,"Guardafango RH",880.00
561,"Bufa delantera RH",1800.00
561,"Via de guardafango RH",400.00
561,"Perilla de palanca Doble/Velocidades",2800.00
561,"Perillas de calefacción",2400.00
561,"Vidrio Frontal",1400.00
561,"Aislante de calor de Tono",4000.00
561,"Manguera inferior de Radiador",600.00
561,"Amortiguador delantero RH",1800.00
